id,food_id,serving_weight,measure
1089,88,1.156,ml
1090,88,17.1,tablespoon
1091,88,17.095,tablespoon
1092,88,17,tbsp
1093,88,100,g
1094,88,275,cup
1095,88,5.67,tsp
1096,88,5.696,teaspoon
1097,88,5.68,teaspoon
1098,88,0.71,dashe
1099,88,28.3495,wt. oz
1100,88,0.71,dash
1101,88,17.09,tablespoon
1102,88,5.7,teaspoon
1103,88,17.0933,tablespoon
1104,88,5.6967,teaspoon
1105,89,2.0514,teaspoon
1106,89,6.1533,tablespoon
1107,89,2.0533,teaspoon
1108,89,2.04,teaspoon
1109,89,2.06,teaspoon
1110,89,100,g
1111,89,0.26,dash
1112,89,28.3495,wt. oz
1113,89,98.4,cup
1114,89,98.3939,cup
1115,89,6,"tbsp, whole"
1116,89,2.0511,teaspoon
1117,89,2.052,teaspoon
1118,89,6.15,tablespoon
1119,89,2.1,"tsp, whole"
1120,89,2.0833,teaspoon
1121,89,2.05,teaspoon
1122,90,8,tbsp
1123,90,8.05,tablespoon
1124,90,2.685,teaspoon
1125,90,100,g
1126,90,8.0533,tablespoon
1127,90,128.8,cup
1128,90,2.6833,teaspoon
1129,90,2.7,tsp
1130,90,28.3495,wt. oz
1131,90,2.6667,teaspoon
1132,90,129.6,cup
1133,90,2.68,teaspoon
1134,90,8.06,tablespoon
1135,90,0.17,pinch
1136,90,2.697,teaspoon
1137,90,2.6867,teaspoon
1138,91,422.0,pint
1139,91,13.19,tablespoon
1140,91,1.0,g
1141,91,4.4,teaspoon
1142,91,100,g
1143,91,230.0,cup
1144,91,4,tsp
1145,91,28.3495,wt. oz
1146,91,28.35,ounce
1147,91,13.1867,tablespoon
1148,91,12,tbsp
1149,92,28.35,oz (19 halves)
1150,92,1.0,g
1151,92,100,g
1152,92,1.49,nut
1153,92,104.0,cup
1154,92,28.3495,wt. oz
1155,92,453.6,lb
1156,92,453.59,lb
1157,92,28.35,ounce
1158,92,99,"cup, halve"
1159,92,6.5,tablespoon
1160,92,109,"cup, chopped"
1161,93,120,cup unsifted
1162,93,453.5925,lb
1163,93,1.0,g
1164,93,100,g
1165,93,100,cup sifted
1166,93,7.5,tbsp
1167,93,2.5,tsp
1168,93,7.31,tablespoon
1169,93,28.3495,wt. oz
1170,93,2.44,teaspoon
1171,93,453.59,lb
1172,93,28.35,ounce
1173,93,120,cup
1174,93,110.0,cup
1175,93,8,tbsp unsifted
1176,94,28.3497,ounce
1177,94,3.02,tsp
1178,94,100,g
1179,94,102,"ear, medium (6-3/4"" to 7-1/2"" long) yield"
1180,94,28.3493,ounce
1181,94,28.3507,ounce
1182,94,9.06,tbsp
1183,94,28.3495,wt. oz
1184,94,580.0,quart
1185,94,28.35,ounce
1186,94,106.0,ear
1187,94,73,"ear, small (5-1/2"" to 6-1/2"" long)"
1188,94,145,cup
1189,94,102.0,"ear, medium  yield"
1190,94,143,"ear, large (7-3/4"" to 9"" long) yield"
1191,95,7.2,packet
1192,95,192,cup
1193,95,4.0,teaspoon
1194,95,100,g
1195,95,12,tbsp
1196,95,28.3495,wt. oz
1197,95,28.35,ounce
1198,95,4,tsp
1199,95,12.0,tablespoon
1200,95,28.36,ounce
1201,96,7.2,packet
1202,96,192,cup
1203,96,4.0,teaspoon
1204,96,100,g
1205,96,12,tbsp
1206,96,28.3495,wt. oz
1207,96,28.35,ounce
1208,96,4,tsp
1209,96,12.0,tablespoon
1210,97,100,g
1211,97,7.5,tbsp
1212,97,2.5,tsp
1213,97,28.3495,wt. oz
1214,97,120.0,cup
1215,98,1.0,g
1216,98,145,cup unpacked
1217,98,182.5,cup
1218,98,182.52,cup
1219,98,100,g
1220,98,182.5152,cup
1221,98,3,tsp unpacked
1222,98,28.3495,wt. oz
1223,98,11.0433,tablespoon
1224,98,28.35,ounce
1225,98,11.04,tablespoon
1226,98,4.6,tsp packed
1227,98,220,cup packed
1228,98,11.045,tablespoon
1229,98,3.2,tsp brownulated
1230,98,182.5067,cup
1231,99,100,g
1232,99,7.5,tbsp
1233,99,7.5,tablespoon
1234,99,2.5,tsp
1235,99,28.35,oz
1236,99,28.3495,wt. oz
1237,99,120.0,cup
1238,100,100.8,cup
1239,100,100,g
1240,100,2.17,teaspoon
1241,100,28.3495,wt. oz
1242,100,6.7,tbsp
1243,100,2.16,teaspoon
1244,100,6.5,tablespoon
1245,100,2.1,tsp
1246,101,5,tbsp
1247,101,5.0,tablespoon
1248,101,1.6667,teaspoon
1249,101,100,g
1250,101,1.67,tsp
1251,101,1.665,teaspoon
1252,101,28.3495,wt. oz
1253,101,453.6,lb
1254,101,1.67,teaspoon
1255,101,80.0,cup
1256,102,182,cup large chip
1257,102,42,cup
1258,102,174.3333,cup
1259,102,174.33,cup
1260,102,3.5,tsp
1261,102,10.895,tablespoon
1262,102,100,g
1263,102,173,cup mini chip
1264,102,174.34,cup
1265,102,174.335,cup
1266,102,28.35,oz (approx 60 pcs)
1267,102,10.5,tbsp
1268,102,28.3495,wt. oz
1269,102,28.35,ounce
1270,102,174.32,cup
1271,102,168,cup chips (6 oz package)
1272,102,14.5,serving
1273,103,74,small
1274,103,164.0,large
1275,103,120.5075,cup
1276,103,149.0,"cup, chopped"
1277,103,92,"cup, sliced"
1278,103,8.12,tablespoon
1279,103,119,"medium (approx 2-3/4"" long, 2-1/2"" dia)"
1280,103,10,"ring (3"" dia, 1/4"" thick)"
1281,103,2.7,strip
1282,103,100,g
1283,103,27,strip
1284,103,28.3495,wt. oz
1285,103,9.3,tbsp
1286,103,120.5,cup
1287,103,120.5152,cup
1288,103,148.8,cup
1289,103,164,"large (2-1/4 per lb, approx 3-3/4"" long, 3"" dia)"
1290,103,119.0,medium
1291,103,3.1,tsp
1292,103,120.52,cup
1293,104,14.9,tbsp
1294,104,100,g
1295,104,14.95,tablespoon
1296,104,239,cup
1297,104,28.3495,wt. oz
1298,104,5,tsp
1299,104,4.98,teaspoon
1300,104,1.0107,ml
1301,104,956.53,quart
1302,104,14.945,tablespoon
1303,105,28.3495,wt. oz
1304,105,100,g
1305,105,45.0,pepper
1306,105,75,"cup, chopped or diced"
1307,106,17.0,large
1308,106,15.19,tbsp
1309,106,13,small
1310,106,19,extra large
1311,106,100,g
1312,106,243,cup
1313,106,5.06,tsp
1314,106,28.3495,wt. oz
1315,106,21,jumbo
1316,106,15,medium
1317,107,5,"pat (1"" sq, 1/3"" high)"
1318,107,4.73,tsp
1319,107,14.194,tablespoon
1320,107,227.0,cup
1321,107,100,g
1322,107,28.3495,wt. oz
1323,107,14.1925,tablespoon
1324,107,4.73,teaspoon
1325,107,14.1933,tablespoon
1326,107,453.59,lb
1327,107,28.35,ounce
1328,107,14.1938,tablespoon
1329,107,14.19,tablespoon
1330,107,113,stick
1331,107,14.195,tablespoon
1332,107,4.7325,teaspoon
1333,107,1.0,g
1334,107,453.5867,lb
1335,107,14.2,tbsp
1336,107,453.6,lb
1337,107,4.7333,teaspoon
1338,108,150.0,"cup, diced"
1339,108,369,"potato large (3"" to 4-1/4"" dia)"
1340,108,213.0,medium
1341,108,170,"potato small (1-3/4"" to 2-1/4"" dia)"
1342,108,100,g
1343,108,150.0,cup
1344,108,75,"cup, diced"
1345,108,213,"potato medium (2-1/4"" to 3-1/4"" dia)"
1346,108,28.3495,wt. oz
1347,108,453.59,lb
1348,109,238,"cup, fluid (yields 2 cups whipped)"
1349,109,240,cup
1350,109,100,g
1351,109,120,"cup, whipped"
1352,109,14.92,tablespoon
1353,109,29.8,ounce
1354,109,5,tsp
1355,109,477.4,pint
1356,109,15,tbsp
1357,109,29.8,fl oz
1358,109,238.0,cup
1359,110,11.5,slice
1360,110,28,slice raw
1361,110,226.8,cup
1362,110,14.175,tablespoon
1363,110,100,g
1364,110,28.3495,wt. oz
1365,110,28.0,slice
1366,110,34.5,slice
1367,110,34.5,side
1368,110,80,cup
1369,110,1.67,tsp
1370,110,11.5,strip
1371,110,453.59,lb
1372,110,28.35,ounce
1373,110,226.7879,cup
1374,110,11.5,piece
1375,110,5,tbsp
1376,110,453.6,lb
1377,110,442,package
1378,111,0.68,teaspoon
1379,111,0.6667,teaspoon
1380,111,0.6833,teaspoon
1381,111,100,g
1382,111,0.7,tsp
1383,111,33.6,cup
1384,111,2.0467,tablespoon
1385,111,28.3495,wt. oz
1386,111,2,tbsp
1387,112,7.1,"tbsp, ground"
1388,112,2.38,teaspoon
1389,112,0.3,dash
1390,112,100,g
1391,112,7.15,tablespoon
1392,112,2.4,"tsp, ground"
1393,112,2.3867,teaspoon
1394,112,2.4,teaspoon
1395,112,28.3495,wt. oz
1396,112,114.4,cup
1397,112,0.15,pinch
1398,112,2.4167,teaspoon
1399,112,2.385,teaspoon
1400,113,5.5,tbsp
1401,113,1.83,tsp
1402,113,100,g
1403,113,28.3495,wt. oz
1404,113,88,cup
1405,113,19,sprout
1406,113,453.59,lb
1407,114,244,cup
1408,114,15.15,tablespoon
1409,114,5.0533,teaspoon
1410,114,5.05,teaspoon
1411,114,30.5013,ounce
1412,114,15.1533,tablespoon
1413,114,1.0246,ml
1414,114,5.04,teaspoon
1415,114,100,g
1416,114,30.5,ounce
1417,114,5.0,tsp
1418,114,5.0467,teaspoon
1419,114,30.5,fl oz
1420,114,5.0448,teaspoon
1421,114,15,tbsp
1422,115,2.8,serving packet
1423,115,1.0,g
1424,115,100,g
1425,115,28.3495,wt. oz
1426,115,2.3,serving 1 cube
1427,115,28.36,ounce
1428,115,28.35,ounce
1429,115,200,cup
1430,115,4.2,tsp
1431,115,4.18,teaspoon
1432,115,12.55,tablespoon
1433,115,12.6,tbsp
1434,116,16,"link, little (2"" long x 3/4"" dia)"
1435,116,68,"link (4"" long x 1-1/8"" dia)"
1436,116,100,g
1437,116,56.7,oz
1438,116,453.6,lb
1439,116,453.59,lb
1440,116,453.5933,lb
1441,117,112.0,cup
1442,117,28,cup
1443,117,100,g
1444,117,28,cup shredded
1445,117,7,tbsp
1446,117,28.3495,wt. oz
1447,117,2.33,tsp
1448,118,72,10-inch
1449,118,49.0,"tortilla (approx 7-8"" dia)"
1450,118,100,g
1451,118,28.35,oz
1452,118,72,"tortilla (approx 10"" dia)"
1453,118,117,"tortilla (approx 12"" dia)"
1454,118,117,12-inch
1455,118,32,"tortilla, medium (approx 6"" dia)"
1456,118,49,8 inch
1457,118,32,6-inch
1458,119,1.29,almond
1459,119,138,cup whole kernel
1460,119,138.0,cup
1461,119,2.88,teaspoon
1462,119,100,g
1463,119,8.63,tablespoon
1464,119,28.3495,wt. oz
1465,119,453.6,lb
1466,119,453.59,lb
1467,119,28.35,ounce
1468,119,28.35,oz (22 whole kernels)
1469,120,3.96,tsp
1470,120,195.0,cup
1471,120,100,g
1472,120,11.88,tbsp
1473,120,28.35,oz
1474,120,28.3495,wt. oz
1475,120,4.06,tsp
1476,120,97.5,cup
1477,120,190.0,cup
1478,120,12.19,tbsp
1479,121,1.8,"tsp, ground"
1480,121,1,"tsp, leave"
1481,121,1.4167,teaspoon
1482,121,100,g
1483,121,4.2,tablespoon
1484,121,28.3495,wt. oz
1485,121,1.4,teaspoon
1486,121,0.09,pinch
1487,122,0.5867,teaspoon
1488,122,28.8,cup
1489,122,0.6,tsp
1490,122,100,g
1491,122,1.75,tablespoon
1492,122,1.7,tbsp
1493,122,0.58,teaspoon
1494,122,28.3495,wt. oz
1495,122,0.6,teaspoon
1496,122,0.5833,teaspoon
1497,123,4.4,tbsp
1498,123,100,g
1499,123,1.4,tsp
1500,123,28.3495,wt. oz
1501,123,67.2,cup
1502,123,1.44,teaspoon
1503,124,63,"cup, whole"
1504,124,100,g
1505,124,34,pea pod
1506,124,98,"cup, chopped"
1507,124,28.3495,wt. oz
1508,124,453.59,lb
1509,124,80.5,cup
1510,125,44,"cup, chopped or diced"
1511,125,31,"spear (about 5"" long)"
1512,125,1.0,g
1513,125,91,cup chopped
1514,125,89.5,cup
1515,125,100,g
1516,125,148,nlea serving
1517,125,151,stalk
1518,125,28.3495,wt. oz
1519,125,608,bunch
1520,125,608,head
1521,125,453.59,lb
1522,125,28.35,ounce
1523,125,10,floret
1524,126,4.42,teaspoon
1525,126,84,"fruit (2-3/8"" dia)"
1526,126,7.0,slice
1527,126,212,"cup, section"
1528,126,58,"fruit (2-1/8"" dia)"
1529,126,100,g
1530,126,4.415,teaspoon
1531,126,58,nlea serving
1532,126,28.3495,wt. oz
1533,126,13.25,tablespoon
1534,126,7,"wedge or slice (1/8 of one 2-1/8"" dia lemon)"
1535,126,13.2533,tablespoon
1536,127,28.3533,ounce
1537,127,5.3125,tablespoon
1538,127,5.315,tablespoon
1539,127,100,g
1540,127,1.77,teaspoon
1541,127,85.0,cup
1542,127,28.35,oz
1543,127,453.6,lb
1544,127,28.35,ounce
1545,127,5.31,tbsp
1546,127,1.77,tsp
1547,127,28.3514,ounce
1548,127,5.31,tablespoon
1549,128,135,"cup, crumbled, not packed"
1550,128,100,g
1551,128,28.35,oz
1552,128,8.44,tablespoon
1553,128,453.6,lb
1554,128,28.35,ounce
1555,128,17,cubic inch
1556,128,135.0,cup
1557,129,15.08,tablespoon
1558,129,100,g
1559,129,30.2,ounce
1560,129,482.6,pint
1561,129,242,cup
1562,129,30.2,fl oz
1563,129,5.03,tsp
1564,129,15,tbsp
1565,129,15,"container, individual (.5 fl oz)"
1566,130,0.688,teaspoon
1567,130,0.68,teaspoon
1568,130,39.69,bunch
1569,130,0.69,teaspoon
1570,130,5.3,"tbsp, chopped"
1571,130,100,g
1572,130,24.0,cup
1573,130,2.08,tablespoon
1574,130,28.3495,wt. oz
1575,130,6,"cup leaves, whole"
1576,130,0.5,leaf
1577,130,0.7,teaspoon
1578,130,2.5,leave
1579,131,100,g
1580,131,21.6567,tablespoon
1581,131,28.3495,wt. oz
1582,131,22,tbsp
1583,131,341.0,cup
1584,131,7.1,tsp
1585,132,68,berrie
1586,132,100,g
1587,132,28.35,oz
1588,132,1.36,berry
1589,132,3.08,tsp
1590,132,9.25,tbsp
1591,132,74,cup
1592,132,148.0,cup
1593,133,2.06,teaspoon
1594,133,100,g
1595,133,2.0489,teaspoon
1596,133,28.3495,wt. oz
1597,133,6,"tbsp, whole"
1598,133,6.15,tablespoon
1599,133,2.1,"tsp, whole"
1600,133,2.05,teaspoon
1601,134,1.965,teaspoon
1602,134,1.9667,teaspoon
1603,134,100,g
1604,134,2,"tsp, whole"
1605,134,28.3495,wt. oz
1606,134,5.8,"tbsp, whole"
1607,134,1.9675,teaspoon
1608,135,100,g
1609,135,1.47,serving
1610,135,7.8,tbsp
1611,135,2.6,teaspoon
1612,135,28.3495,wt. oz
1613,135,7.8,tablespoon
1614,135,124.8,cup
1615,135,2.6,tsp
1616,136,20,tsp
1617,136,60.0,tablespoon
1618,136,960,cup
1619,136,100,g
1620,136,28.3495,wt. oz
1621,136,60,tbsp
1622,137,5.3,tbsp
1623,137,1.784,teaspoon
1624,137,1.75,teaspoon
1625,137,0.22,dash
1626,137,1.785,teaspoon
1627,137,85.6061,cup
1628,137,100,g
1629,137,86.4,cup
1630,137,28.3495,wt. oz
1631,137,1.8,tsp
1632,137,0.11,pinch
1633,137,1.8,teaspoon
1634,137,1.78,teaspoon
1635,138,100,g
1636,138,0.2,pinch
1637,138,28.3495,wt. oz
1638,138,3.13,tsp
1639,138,9.39,tbsp
1640,138,150.24,cup
1641,139,5.2,tbsp
1642,139,1.765,teaspoon
1643,139,5.3,tablespoon
1644,139,1.75,teaspoon
1645,139,100,g
1646,139,86.4,cup
1647,139,1.77,teaspoon
1648,139,28.3495,wt. oz
1649,139,1.8,tsp
1650,139,1.76,teaspoon
1651,139,1.7667,teaspoon
1652,140,2.2767,teaspoon
1653,140,6.83,tablespoon
1654,140,0.14,pinch
1655,140,8,inch
1656,140,2.2775,teaspoon
1657,140,96,cup
1658,140,100,g
1659,140,2,tsp
1660,140,28.3495,wt. oz
1661,140,6,tbsp
1662,140,12.0,piece
1663,140,6.835,tablespoon
1664,140,24,"cup slices (1"" dia)"
1665,140,2.25,teaspoon
1666,140,11,"slices (1"" dia)"
1667,140,2.28,teaspoon
1668,140,8.5,"tbsp, chopped"
1669,140,2.2782,teaspoon
1670,140,8,1-inch piece
1671,140,16,2-inch piece
1672,141,1000.0,kg
1673,141,4,strip medium
1674,141,39.5,large
1675,141,100,g
1676,141,72,"large (7-1/4"" to 8-/1/2"" long)"
1677,141,122,cup strips or slice
1678,141,110,cup grated
1679,141,61,medium
1680,141,50,"small (5-1/2"" long)"
1681,141,3,slice
1682,141,28.3495,wt. oz
1683,141,453.59,lb
1684,141,3.0,piece
1685,141,128,cup chopped
1686,141,120.0,cup
1687,141,50.0,small
1688,141,453.6,lb
1689,141,7,"strip large (3"" long)"
1690,142,227,container (8 oz)
1691,142,142,container (5 oz)
1692,142,245,cup (8 fl oz)
1693,142,100,g
1694,142,125,container (4.4 oz)
1695,142,28.3495,wt. oz
1696,142,14.1767,tablespoon
1697,142,170,container (6 oz)
1698,142,28.35,ounce
1699,142,226.8,cup
1700,142,14.18,tablespoon
1701,142,226.7879,cup
1702,142,113,container (4 oz)
1703,143,218,cup
1704,143,14,tbsp
1705,143,13.71,tablespoon
1706,143,100,g
1707,143,13.7075,tablespoon
1708,143,28.3495,wt. oz
1709,143,4.57,teaspoon
1710,143,4.5,tsp
1711,144,14,packet (0.5 oz)
1712,144,100,g
1713,144,7.0325,teaspoon
1714,144,21.09,tablespoon
1715,144,339,cup
1716,144,28.35,oz
1717,144,28.3495,wt. oz
1718,144,1.4265,ml
1719,144,21.0933,tablespoon
1720,144,7.04,teaspoon
1721,144,7.03,teaspoon
1722,144,7.06,tsp
1723,144,1.4267,ml
1724,144,21.1,tablespoon
1725,144,21.095,tablespoon
1726,144,21,tbsp
1727,145,68,berrie
1728,145,100,g
1729,145,28.35,oz
1730,145,1.36,berry
1731,145,3.08,tsp
1732,145,9.25,tbsp
1733,145,74,cup
1734,145,148.0,cup
1735,146,96,cup
1736,146,100,g
1737,146,2,tsp
1738,146,28.3495,wt. oz
1739,146,6,tbsp
1740,146,6.0,tablespoon
1741,146,2.0,teaspoon
1742,147,453.5867,lb
1743,147,205.0,cup
1744,147,100,g
1745,147,4.27,tsp
1746,147,28.3495,wt. oz
1747,147,12.8,tablespoon
1748,148,109.0,cup
1749,148,453.5925,lb
1750,148,100,g
1751,148,206,large
1752,148,109.0,"cup, sliced"
1753,148,144,small
1754,148,28.3495,wt. oz
1755,148,453.592,lb
1756,148,167,medium
1757,149,42,shot
1758,149,3.63,teaspoon
1759,149,27.8,glas
1760,149,27.8,ounce
1761,149,10.8833,tablespoon
1762,149,174.16,cup
1763,149,100,g
1764,149,4.63,tsp
1765,149,10.885,tablespoon
1766,149,13.9,tbsp
1767,149,174.1515,cup
1768,149,27.8,fl oz
1769,149,42,jigger (1.5 fl oz)
1770,149,174.15,cup
1771,149,10.88,tablespoon
1772,149,222.4,cup
1773,150,7.5,tbsp
1774,150,100,g
1775,150,7.5,tablespoon
1776,150,2.5,tsp
1777,150,28.35,oz
1778,150,28.3495,wt. oz
1779,150,0.5072,ml
1780,150,120.0,cup
1781,151,16.38,tbsp
1782,151,425,can (15 oz)
1783,151,100,g
1784,151,5.46,tsp
1785,151,262,cup
1786,151,28.3495,wt. oz
1787,151,28.35,ounce
1788,152,0.4,tsp
1789,152,1,sprig
1790,152,38.4,cup
1791,152,100,g
1792,152,0.8,teaspoon
1793,152,2.4,tbsp
1794,152,28.3495,wt. oz
1795,152,0.05,pinch
1796,152,2.4,tablespoon
1797,152,0.8,tsp
1798,152,0.8333,teaspoon
1799,153,85,oz
1800,153,114,oz
1801,153,100,g
1802,153,63,chop
1803,153,28.5,oz
1804,154,28.3333,oz
1805,154,85,oz
1806,154,199,"chop without refuse (yield from 1 raw chop, with refuse, weighing 259g)"
1807,154,100,g
1808,155,30,tbsp
1809,155,1.0,g
1810,155,240,cup
1811,155,100,g
1812,155,28.3495,wt. oz
1813,155,5,tsp
1814,155,28.35,ounce
1815,155,13.75,tablespoon
1816,155,10,"tbsp, whipped"
1817,155,15,tbsp
1818,156,19.8467,tablespoon
1819,156,323.52,cup
1820,156,19.84,tablespoon
1821,156,20,tbsp
1822,156,19.8433,tablespoon
1823,156,323.4848,cup
1824,156,323.5067,cup
1825,156,100,g
1826,156,323.5,cup
1827,156,28.3495,wt. oz
1828,156,19.845,tablespoon
1829,156,323.4962,cup
1830,156,6.67,tsp
1831,156,315,cup
1832,156,83,serving 1/4 cup
1833,157,3.48,tsp
1834,157,167.0,cup
1835,157,100,g
1836,157,10.5,tbsp
1837,157,28.3495,wt. oz
1838,158,100,g
1839,158,90,"cup, sliced"
1840,158,28.3495,wt. oz
1841,158,14.0,pepper
1842,158,90.0,cup
1843,159,0.6,"tsp, crumbled"
1844,159,0.2,leaf
1845,159,1.8,"tbsp, crumbled"
1846,159,100,g
1847,159,28.3495,wt. oz
1848,159,0.6,teaspoon
1849,160,9.88,tbsp
1850,160,100,g
1851,160,185.0,cup
1852,160,3.29,tsp
1853,160,28.3495,wt. oz
1854,160,3.85,tsp
1855,160,11.56,tbsp
1856,160,158.0,cup
1857,161,28.3503,ounce
1858,161,4.58,tsp
1859,161,100,g
1860,161,928,carton 32 oz
1861,161,220.0,cup
1862,161,13.75,tbsp
1863,161,28.3495,wt. oz
1864,162,1.96,teaspoon
1865,162,0.24,dash
1866,162,1.9167,teaspoon
1867,162,91.2,cup
1868,162,0.12,pinch
1869,162,5.85,tablespoon
1870,162,100,g
1871,162,1.9,tsp
1872,162,1.95,teaspoon
1873,162,28.3495,wt. oz
1874,162,6,tbsp
1875,162,1.9474,teaspoon
1876,162,1.94,teaspoon
1877,162,93.6,cup
1878,163,8.75,tbsp
1879,163,2.92,tsp
1880,163,100,g
1881,163,140,cup
1882,163,28.35,oz
1883,163,453.59,lb
1884,163,28.35,ounce
1885,163,28.5,oz
1886,163,28.5,ounce
1887,164,8.5,tbsp
1888,164,100,g
1889,164,30,head
1890,164,2.8,tsp
1891,164,28.3495,wt. oz
1892,164,3.0,clove
1893,164,136,cup
1894,164,9,clove
1895,165,1,sprig
1896,165,8.92,cup
1897,165,0.555,tablespoon
1898,165,100,g
1899,165,0.1867,teaspoon
1900,165,28.3495,wt. oz
1901,165,0.185,teaspoon
1902,165,0.5567,tablespoon
1903,165,8.9,cup sprig
1904,165,0.2,sprig
1905,166,48.0,cup
1906,166,3,tbsp chopped
1907,166,1.0,teaspoon
1908,166,1,tsp chopped
1909,166,100,g
1910,166,28.3495,wt. oz
1911,166,3.0,tablespoon
1912,167,24,"spear, extra large (8-3/4"" to 10"" long)"
1913,167,3.5,"spear tip (2"" long or less)"
1914,167,1.0,g
1915,167,20,"spear, large (7-1/4"" to 8-1/2"")"
1916,167,8.38,tbsp
1917,167,453.5867,lb
1918,167,134,cup
1919,167,100,g
1920,167,28.3495,wt. oz
1921,167,16,"spear, medium (5-1/4"" to 7"" long)"
1922,167,12,"spear, small (5"" long or less)"
1923,167,2.79,tsp
1924,167,453.59,lb
1925,167,28.35,ounce
1926,168,85,oz
1927,168,226.6716,cup
1928,168,100,g
1929,168,28.35,oz
1930,168,453.59,lb
1931,168,28.3417,ounce
1932,169,227,container (8 oz)
1933,169,245,cup (8 fl oz)
1934,169,100,g
1935,169,113,4oz container
1936,169,28.3495,wt. oz
1937,169,170,container (6 oz)
1938,169,226.8,cup
1939,169,113,container (4 oz)
1940,170,244.0,cup
1941,170,15.25,tablespoon
1942,170,100,g
1943,170,976,quart
1944,170,30.5,fl oz
1945,170,3904.0,gallon
1946,170,5.08,tsp
1947,170,15.25,tbsp
1948,171,15.38,tbsp
1949,171,111,container
1950,171,15.375,tablespoon
1951,171,246.0,cup
1952,171,100,g
1953,171,15.38,tablespoon
1954,171,5.13,teaspoon
1955,171,90,pouch
1956,171,28.3495,wt. oz
1957,171,28.35,ounce
1958,171,5.13,tsp
1959,172,100,g
1960,172,28.3495,wt. oz
1961,172,28.3502,ounce
1962,172,6.83,tsp
1963,172,41,tbsp
1964,172,328.0,cup
1965,173,5.87,tsp
1966,173,17.6,tbsp
1967,173,35.2,ounce
1968,173,100,g
1969,173,281.6,cup
1970,173,35.2,fl oz
1971,173,423,can (12 fl oz)
1972,174,16.38,tbsp
1973,174,213,can (6 fl oz)
1974,174,100,g
1975,174,33.0,ounce
1976,174,5.46,tsp
1977,174,16.46,tablespoon
1978,174,262,cup
1979,174,16.4578,tablespoon
1980,174,5.485,teaspoon
1981,174,33,fl oz
1982,175,244,cup
1983,175,100,g
1984,175,488,can or bottle (16 fl oz)
1985,175,1031.33,liter
1986,175,30.5,ounce
1987,175,1031.325,liter
1988,175,976.0,quart
1989,175,30.5,fl oz
1990,175,366,can or bottle (12 fl oz)
1991,175,5.08,tsp
1992,175,15.25,tbsp
1993,176,29.4,fl oz
1994,176,147,flute
1995,176,747,bottle
1996,176,869.865,liter
1997,176,100,g
1998,176,14.7,tbsp
1999,176,0.8699,ml
2000,176,235.2,cup
2001,176,4.9,tsp
2002,176,29.4,ounce
2003,176,147,glas
2004,177,149.0,small
2005,177,242,nlea serving
2006,177,125,"cup, quartered or chopped"
2007,177,100,g
2008,177,28.35,oz
2009,177,182.0,"medium (3"" dia)"
2010,177,101,"extra small (2-1/2"" dia)"
2011,177,109,cup slice
2012,177,149,"small (2-3/4"" dia)"
2013,177,223,"large (3-1/4"" dia)"
2014,178,7.81,tbsp
2015,178,125.0,cup
2016,178,100,g
2017,178,7.8133,tablespoon
2018,178,28.3495,wt. oz
2019,178,2.6,tsp
2020,179,323.52,cup
2021,179,19.84,tablespoon
2022,179,20,tbsp
2023,179,323.5067,cup
2024,179,19.8433,tablespoon
2025,179,100,g
2026,179,323.5,cup
2027,179,28.3495,wt. oz
2028,179,19.845,tablespoon
2029,179,6.67,tsp
2030,179,315,cup
2031,179,83,serving 1/4 cup
2032,180,23,cookie 1 pre-sliced cookie dough
2033,180,45,"large (4"" diameter)"
2034,180,20,"small (2"" diameter)"
2035,180,15,cookie 1 rolled cookie dough
2036,180,100,g
2037,180,28.35,oz
2038,180,30.0,"medium (3"" diameter)"
2039,181,96,cup
2040,181,100,g
2041,181,2,tsp
2042,181,28.3495,wt. oz
2043,181,6,tbsp
2044,181,6.0,tablespoon
2045,181,2.0,teaspoon
2046,182,29.8,fl oz
2047,182,238,"cup, fluid (yields 2 cups whipped)"
2048,182,1.0,g
2049,182,240,cup
2050,182,100,g
2051,182,120,"cup, whipped"
2052,182,14.92,tablespoon
2053,182,29.8,ounce
2054,182,5,tsp
2055,182,477.4,pint
2056,182,1.0089,ml
2057,182,14.9175,tablespoon
2058,182,15,tbsp
2059,182,238.0,cup
2060,183,28.3503,ounce
2061,183,28.3506,ounce
2062,183,1.0,g
2063,183,84,"slice (3-1/2"" dia x 3/4"" thick)"
2064,183,165.0,cup
2065,183,100,g
2066,183,3.44,teaspoon
2067,183,82.5,"cup, chunk"
2068,183,166,"slice (4-2/3"" dia x 3/4"" thick)"
2069,183,28.35,oz
2070,183,453.59,lb
2071,183,28.35,ounce
2072,183,102.0,slice
2073,183,165,"cup, chunk"
2074,183,56,"slice, thin (3-1/2"" dia x 1/2"" thick)"
2075,183,453.6,lb
2076,183,905,fruit
2077,184,28.3333,oz
2078,184,8.44,tbsp
2079,184,235,unit (yield from 1 lb ready-to-cook chicken)
2080,184,453.592,lb
2081,184,453.5933,lb
2082,184,1509,chicken
2083,184,85,oz
2084,184,1000.0,kg
2085,184,100,g
2086,184,135.0,cup
2087,184,1072,chicken
2088,184,453.5925,lb
2089,184,226.67,cup
2090,184,453.59,lb
2091,184,226.6675,cup
2092,184,2.81,tsp
2093,184,226.665,cup
2094,184,453.6061,lb
2095,184,226.6667,cup
2096,185,6,tbsp chopped
2097,185,100,g
2098,185,6.125,tablespoon
